,LamS,LamS1H,LamS2H,LamSP,LamSPH,MDF,MS12,MS22,NSD,NSI,Omega,PSD,PSI,S,T,U,XU11,XU12,XU21,XU22,XV11,XV12,XV21,XV22,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,YRC,YRD,mCha,mChi1,mChi2,mS1,mS2,mh1,mh2,mn1,mn2,mn3,mueg,mv1,mv2,mv3,vS,vevSM
31,0.0001,0.0,0.0,0.1,0.0,509.1059480976925,8000000.0,7000000.0,6.018e-06,1.47e-06,0.00233,7.871e-06,3.508e-08,0.00187593419,-0.00405096307,0.000525422383,0.168966217,-0.985621843,0.985621843,0.168966217,0.0151364471,-0.999885437,0.999885437,0.0151364471,0.0,0.003563709040374372,0.0001094539022756619,0.0,0.00020470169393329129,0.08057843455423094,-2.550157218956882e-07,-2.1136366106275927e-07,2.8779989964936947e-07,-1.5275329287360694e-08,-7.26679541294464e-08,-7.002032957145954e-08,0.1,0.5,509.10595,45.607077200000006,516.473563,2645.75131,2828.42712,124.861947,206.912707,4.336808689942018e-19,9.690395714434221e-12,4.620708976116296e-11,0.0,2.3753358600000004e-19,8.785104959999999e-12,5.096865070000001e-11,654.3154329800021,244.874425
32,0.0001,0.0,0.0,0.1,0.0,137.07974191258614,8000000.0,7000000.0,1.667e-05,0.006913,0.00214,2.181e-05,0.00015900000000000002,0.00677286552,-0.00398879023,0.004699249050000001,0.997269455,-0.0738487218,0.0738487218,0.997269455,0.973669703,-0.227963396,0.227963396,0.973669703,0.0,0.0004815677084801138,0.035465639367271116,0.0,0.007394778258365727,0.007269094278519044,-5.646932842013912e-09,-6.303310163916094e-08,-8.031579051114818e-08,-3.869974340381632e-08,-3.6397848956056845e-08,5.517681717253486e-08,0.1,0.5,137.07974,133.835834,423.151035,2645.75131,2828.42712,124.861947,1847.6067699999999,4.336808689942018e-19,7.845558030661897e-12,5.5148147904001957e-11,0.0,1.63763975e-19,8.68746985e-12,4.98036807e-11,5842.645566462578,244.874425
33,0.0001,0.0,0.0,0.1,0.0,172.3371635719577,8000000.0,7000000.0,0.00029739999999999996,7.52e-05,0.0767,0.00038889999999999997,1.7580000000000004e-06,0.025650373100000002,-0.0173869821,0.0071644361,0.454714082,-0.89063747,0.89063747,0.454714082,0.0575753142,-0.9983411659999999,0.9983411659999999,0.0575753142,0.0,0.11669219994240145,0.004865155397100551,0.0,0.0020359496716749518,0.00027391890444741426,3.9614232274168783e-07,2.169591340599956e-06,2.088150024783044e-06,-2.1818217733349732e-05,-0.00011267890591888835,-0.0001058108802642339,0.1,0.5,172.33716,21.8211103,193.177681,2645.75131,2828.42712,109.38804499999999,124.86159599999999,4.0228982149203357e-19,3.3844008895153303e-12,1.2613295116430016e-10,0.0,2.5448293100000004e-19,8.41635706e-12,5.072068970000001e-11,345.9153737107763,244.873737
34,0.0001,0.0,0.0,0.1,0.0,453.3232197626396,8000000.0,7000000.0,9.161000000000001e-06,2.207e-06,0.7040000000000001,1.198e-05,5.197999999999999e-08,0.0023445264800000002,-0.0051708636100000005,0.000690902359,0.188355413,-0.982100931,0.982100931,0.188355413,0.0122189275,-0.9999253459999999,0.9999253459999999,0.0122189275,0.0,0.0011968101936796866,0.17832460952421295,0.0,0.0173506892915106,0.08438870698866112,2.731325699262563e-08,-1.857213757009936e-08,-1.0701688484535188e-07,-7.535369751575381e-08,-7.263183553970232e-08,9.484527238746168e-08,0.1,0.5,453.32322,29.4078278,461.55070599999993,2645.75131,2828.42712,124.861947,133.90272,0.0,8.003030551667969e-12,5.6389581531533294e-11,0.0,3.77142756e-19,9.015558689999999e-12,5.00565349e-11,423.4375786649257,244.874425
35,0.0001,0.0,0.0,0.1,0.0,134.61945131569703,8000000.0,7000000.0,0.0006053,0.00015230000000000002,0.0872,0.0007916,3.545e-06,0.055107087199999995,-0.0167597296,0.0100493039,0.546549278,-0.8374269440000001,0.8374269440000001,0.546549278,0.0660783439,-0.9978144379999999,0.9978144379999999,0.0660783439,0.0,0.041379533078805264,0.0003013044419441776,0.0,0.0011271785962571207,0.00010295687200261742,2.0589253128035258e-06,1.0206013578730363e-05,9.5431271348976e-06,-7.124939813086868e-05,-0.0003390786028813237,-0.0003090598717613564,0.1,0.5,134.61945,16.2756236,160.402327,2645.75131,2828.42712,86.7272325,124.86103200000001,4.48081523811539e-19,3.1791204766707705e-12,1.3939064950255165e-10,0.0,2.17809771e-19,8.83010643e-12,5.01854115e-11,274.2555932483637,244.87263
36,0.0001,0.0,0.0,0.1,0.0,559.2673465520617,8000000.0,7000000.0,4.4110000000000015e-06,1.153e-06,3.12,5.768e-06,2.8480000000000008e-08,0.00163087022,-0.0031432876500000003,0.000323605001,0.156997991,-0.987598922,0.987598922,0.156997991,0.025417008799999998,-0.999676936,0.999676936,0.025417008799999998,0.0,0.00918915981606489,0.001410075659710071,0.0,0.00014120383657939344,0.0004304445806818523,-2.9422056714238085e-08,7.326123976957376e-08,1.6807370453761248e-07,-1.250975811323896e-06,-6.787350346008402e-06,-6.670536739828937e-06,0.1,0.5,559.26735,90.5419428,566.107008,2645.75131,2828.42712,124.861947,409.867867,4.336808689942018e-19,1.0003780577667764e-11,4.451506221812711e-11,0.0,2.14614589e-19,9.00949893e-12,4.9427711e-11,1296.116016057391,244.874425
37,0.0001,0.0,0.0,0.1,0.0,244.08700151448028,8000000.0,7000000.0,0.000122,5.295e-05,0.0978,0.00015959999999999998,1.29e-06,0.00692970314,-0.011450426299999998,0.00209446419,0.385580185,-0.922674331,0.922674331,0.385580185,0.149948011,-0.9886938829999999,0.9886938829999999,0.149948011,0.0,0.0014169024424825398,0.2737782456715692,0.0,0.013970035207979074,0.3101647295620722,5.7921058529939994e-08,3.290502212730559e-08,-8.25148053319517e-08,-4.8698091213361845e-08,-3.9280788322802726e-08,5.244148060566582e-08,0.1,0.5,244.08700000000002,94.92282420000001,261.552008,2645.75131,2828.42712,124.861947,454.88232,6.133173666733497e-19,5.8736632462245285e-12,7.228077251630609e-11,0.0,1.6800696399999998e-19,8.57761669e-12,4.94954671e-11,1438.4641732614386,244.874425
38,0.0001,0.0,0.0,0.1,0.0,248.23423457823682,8000000.0,7000000.0,9.686e-05,0.005046,0.00922,0.00012670000000000002,0.00011719999999999999,0.00438614742,-0.00424524991,0.0014007691500000001,0.940102326,-0.340892384,0.340892384,0.940102326,0.878647465,-0.47747108,0.47747108,0.878647465,0.0,0.00026786616218275644,0.009425937447077329,0.0,0.0020532181622524366,0.0003542259846430946,-3.5388178428533817e-08,-1.757874602898299e-07,-1.9726921206083427e-07,-1.0753868939183419e-07,-8.517950757211425e-08,1.459630433367636e-07,0.1,0.5,248.23422999999997,232.00706,347.689393,2645.75131,2828.42712,124.861947,1453.26888,4.336808689942018e-19,8.107152037541483e-12,5.543838207005724e-11,0.0,5.76123845e-19,8.957111530000003e-12,5.01777073e-11,4595.639679331833,244.874425
39,0.0001,0.0,0.0,0.1,0.0,223.2002511988195,8000000.0,7000000.0,0.0002904,0.00132,0.0169,0.00037969999999999996,3.131e-05,0.00648110317,-0.007511514859999999,0.0019072053200000002,0.722081038,-0.6918084809999999,0.6918084809999999,0.722081038,0.572394894,-0.8199780999999999,0.8199780999999999,0.572394894,0.0,0.009534370730522207,0.0024583163836321194,0.0,0.016023958334844875,0.1585282692518368,1.1248804763838346e-08,2.768486278483912e-09,-2.2216347536196228e-08,7.820864425341957e-10,4.406207847041244e-09,5.146771030532446e-09,0.1,0.5,223.20025,176.931226,264.552,2645.75131,2828.42712,124.861947,937.855343,4.336808689942018e-19,9.602402231972288e-12,4.475285471034329e-11,0.0,1.27751721e-19,2.66398026e-12,1.54968546e-11,2965.75898677031,244.874425
40,0.0001,0.0,0.0,0.1,0.0,967.4011299427314,8000000.0,7000000.0,4.5700000000000003e-07,1.0859999999999999e-07,27.8,5.976e-07,2.5450000000000002e-09,0.0171735731,0.0113204964,-0.000561568758,0.08918992349999999,-0.996014637,0.996014637,0.08918992349999999,0.0021807326,-0.999997622,0.999997622,0.0021807326,0.0,0.010665267476084976,0.1632893847109684,0.0,0.000403790040218121,0.004424164607062491,2.482467582732738e-07,8.611478048954474e-08,-5.316391110570914e-07,-8.788822774481383e-06,-4.768809126497803e-06,1.6055335944997306e-05,0.1,0.5,967.4011300000001,23.653380399999996,971.269692,2645.75131,2828.42712,106.20414299999999,124.86152,8.673617379884034e-19,4.383287601800064e-12,9.54465852951118e-11,0.0,3.96112266e-19,8.43498386e-12,4.959928320000001e-11,335.8469863068604,244.87358799999998
41,0.0001,0.0,0.0,0.1,0.0,116.037849674651,8000000.0,7000000.0,0.001053,0.0008317,0.00158,0.001377,1.966e-05,0.01878226,-0.029941981800000007,0.0138643174,0.7255677340000001,-0.6881507570000001,0.6881507570000001,0.7255677340000001,0.392325553,-0.91982643,0.91982643,0.392325553,0.0,0.002570339527460773,0.10925862184228048,0.0,0.0014537083888562215,0.008363917582363925,-3.850447817900146e-08,1.3771249624196274e-08,1.205303856784853e-07,5.841539716658353e-07,4.573732243508006e-07,-7.346961684440963e-07,0.1,0.5,116.03785,62.7434374,155.103631,2645.75131,2828.42712,124.861947,375.064187,6.133173666733497e-19,7.1913336571175676e-12,5.955575741430933e-11,0.0,1.08911098e-19,5.28994621e-12,3.15530583e-11,1186.0570586554145,244.874425
42,0.0001,0.0,0.0,0.1,0.0,389.77586039360665,8000000.0,7000000.0,4.958e-05,0.004814,0.0223,6.484e-05,0.0001121,0.0019529123100000003,-0.00199723271,0.000541974198,0.920610637,-0.39048182299999995,0.39048182299999995,0.920610637,0.876171577,-0.481999344,0.481999344,0.876171577,0.0,0.02081498269264206,0.016536546871277837,0.0,0.0009107677163487682,0.014050755522708958,-6.056728382061961e-09,-3.817388534156062e-09,1.106148701507969e-08,-6.784706196558324e-09,-5.647474202700589e-08,-7.711137087149359e-08,0.1,0.5,389.77586,370.960878,481.127924,2645.75131,2828.42712,124.861947,2047.80563,4.336808689942018e-19,9.72087307451505e-12,4.49436511958326e-11,0.0,1.7830388e-19,8.76696878e-12,4.9833833100000003e-11,6475.730028019738,244.874425
43,0.0001,0.0,0.0,0.1,0.0,138.31117114370159,8000000.0,7000000.0,1.466e-06,0.007225,0.00206,1.917e-06,0.00016580000000000002,0.00340964269,-0.00140937994,0.00450730341,0.9997572090000001,-0.022034590099999998,0.022034590099999998,0.9997572090000001,0.9928369579999999,-0.11947709,0.11947709,0.9928369579999999,0.0,0.4393662385007768,0.017121895569238113,0.0,0.0011428346319130053,0.9748904388917456,-5.383958028710879e-10,-5.610997359924237e-10,6.880087353557127e-10,-3.445608578998091e-10,-1.7023874421820893e-09,-1.7076922739539135e-09,0.1,0.5,138.31117,137.35379,749.957951,2645.75131,2828.42712,124.861947,3330.69835,4.336808689942018e-19,9.682566808945452e-12,4.600063948572273e-11,0.0,5.08213434e-19,8.83732135e-12,5.0400352000000005e-11,10532.592588763557,244.874425
44,0.0001,0.0,0.0,0.1,0.0,106.42110712478708,8000000.0,7000000.0,0.0012,0.001185,0.000708,0.0015689999999999999,2.791e-05,0.0204443531,-0.0310753216,0.016328121299999998,0.777694586,-0.628642292,0.628642292,0.777694586,0.455064252,-0.890458605,0.890458605,0.455064252,0.0,0.0004103266753855998,0.0583564518814054,0.0,0.0028726527454655524,0.014253808402781806,-4.85972510220733e-08,5.4624748073929664e-08,1.6646624899990284e-07,2.483013506423648e-07,1.7678626056654296e-07,-2.9939808981706995e-07,0.1,0.5,106.42111000000001,62.271801399999994,150.743267,2645.75131,2828.42712,124.861947,394.47235,0.0,7.479107946468076e-12,5.801398219564664e-11,0.0,1.58513148e-19,4.6879199399999996e-12,2.79037532e-11,1247.4310892513274,244.874425
45,0.0001,0.0,0.0,0.1,0.0,208.29329067409503,8000000.0,7000000.0,1.826e-06,0.007233,0.00473,2.3880000000000003e-06,0.0001661,0.00257230288,-0.00138149794,0.0018968766399999999,0.99931657,-0.0369647619,0.0369647619,0.99931657,0.991604693,-0.129306353,0.129306353,0.991604693,0.0,0.03832647551379715,0.001248222409493471,0.0,0.08913616911340028,0.1392726390023287,2.981381526656241e-10,1.868969002091401e-08,2.6023995532914366e-08,-1.7972378807411544e-09,-8.953980513460377e-09,-8.011619438546891e-09,0.1,0.5,208.29328999999998,206.68585900000002,728.6303,2645.75131,2828.42712,124.861947,3233.38717,0.0,9.513029203476416e-12,4.636343344626194e-11,0.0,4.24847604e-19,8.728211830000001e-12,5.053233060000001e-11,10224.867717004541,244.874425
46,0.0001,0.0,0.0,0.1,0.0,484.9005564302298,8000000.0,7000000.0,7.377999999999999e-06,1.8319999999999998e-06,0.17300000000000001,9.649e-06,4.4030000000000004e-08,0.0021095573499999997,-0.0043661514200000005,0.000521942607,0.177908018,-0.9840471209999999,0.9840471209999999,0.177908018,0.0198381488,-0.999803205,0.999803205,0.0198381488,0.0,0.010440264323824305,0.00012735811316583534,0.0,0.7681715056664303,0.02829982677580285,4.180488340519299e-06,2.0831618586761828e-05,2.0603701432086828e-05,-5.238629417171137e-08,-2.573600986379579e-07,-2.5271645827290874e-07,0.1,0.5,484.90056,54.0702414,492.66455199999996,2645.75131,2828.42712,124.861947,245.681206,1.2648944675602478e-18,1.083806737790408e-12,3.9782099093099467e-10,0.0,5.306666520000001e-19,8.732386960000001e-12,4.93734826e-11,776.9121933567848,244.874425
47,0.0001,0.0,0.0,0.1,0.0,908.1169168365283,8000000.0,7000000.0,1.3669999999999998e-06,1.23e-06,1.92,1.7869999999999996e-06,3.464e-08,0.00051819932,-0.0007288443020000001,9.79215181e-05,0.14034281699999998,-0.9901029709999999,0.9901029709999999,0.14034281699999998,0.080304488,-0.9967703790000001,0.9967703790000001,0.080304488,0.0,0.0007065346174782194,0.001242180546257378,0.0,0.0002944507779824065,0.00020876625261522416,-8.015741186624293e-08,-6.466110505990483e-07,-7.726979856145158e-07,-3.574452982035855e-08,1.2133215251567006e-06,1.9755630203908056e-06,0.1,0.5,908.1169199999999,519.626626,914.232229,2645.75131,2828.42712,124.861947,2339.4897899999996,6.133173666733497e-19,7.1570149949644694e-12,5.996172876144344e-11,0.0,2.15186396e-19,8.63755387e-12,4.96838573e-11,7398.116297126429,244.874425
48,0.0001,0.0,0.0,0.1,0.0,134.10120097515934,8000000.0,7000000.0,1.575e-06,0.0072180000000000005,0.00193,2.059e-06,0.0001657,0.00356729718,-0.00146462738,0.0048234798,0.999754727,-0.022146924300000002,0.022146924300000002,0.999754727,0.992579917,-0.121594028,0.121594028,0.992579917,0.0,0.03895367867502426,0.010814425482424056,0.0,0.0001522820957847874,0.00011559477286416548,1.012218912531937e-08,8.652142608302049e-08,1.1704904054165108e-07,-3.888089173758174e-06,-2.181401422271048e-05,-2.551432183408665e-05,0.1,0.5,134.1012,133.138813,736.26048,2645.75131,2828.42712,124.861947,3269.02698,4.336808689942018e-19,9.962706780962006e-12,4.533617450865407e-11,0.0,2.21348743e-19,8.92356592e-12,5.06153936e-11,10337.570826554289,244.874425
49,0.0001,0.0,0.0,0.1,0.0,335.66645890913503,8000000.0,7000000.0,2.8100000000000002e-05,6.7729999999999985e-06,0.795,3.675e-05,1.584e-07,0.027421852400000002,0.00777119145,0.000556679429,0.25070154,-0.9680644279999999,0.9680644279999999,0.25070154,0.0159631605,-0.999872581,0.999872581,0.0159631605,0.0,0.003673119005620736,0.06879861660550753,0.0,0.6523212146135761,0.005107833009677266,-4.836307137189807e-08,-2.3150922348187127e-07,-2.369390478844503e-07,-2.7306777281736447e-09,-1.7288319910363414e-09,4.658955708012971e-09,0.1,0.5,335.66646000000014,21.373213600000003,346.695612,2645.75131,2828.42712,98.724563,124.86133799999999,0.0,7.595353606717099e-12,5.498291580084778e-11,0.0,2.14484454e-19,8.42251051e-12,4.9583159e-11,312.1944763068116,244.873231
50,0.0001,0.0,0.0,0.1,0.0,549.6398021167022,8000000.0,7000000.0,3.854e-06,9.165e-07,28.5,5.04e-06,2.1230000000000002e-08,0.10051981199999999,0.0434891692,-0.00210932842,0.155647532,-0.987812657,0.987812657,0.155647532,0.00293476471,-0.9999956940000001,0.9999956940000001,0.00293476471,0.0,0.009559436160725044,0.000424497473542806,0.0,0.5851945324995635,0.35360529450756023,5.662045520069113e-07,4.639648165453759e-06,5.188345892460129e-06,-1.4694827002171698e-08,-7.371358752073302e-08,-7.025576958937978e-08,0.1,0.5,549.6398,10.3635662,556.4186980000002,2645.75131,2828.42712,46.9188939,124.859923,4.336808689942018e-19,9.338647579660894e-12,4.7650137365788896e-11,0.0,4.1668122499999997e-19,8.966838569999999e-12,4.9625967e-11,148.3705708710135,244.87045600000002
51,0.0001,0.0,0.0,0.1,0.0,185.00634995734498,8000000.0,7000000.0,0.0003948,0.001939,0.00937,0.0005162999999999999,4.572e-05,0.00881849725,-0.00990237436,0.0029168515999999996,0.792487567,-0.609888069,0.609888069,0.792487567,0.633921479,-0.773397413,0.773397413,0.633921479,0.0,0.00026877817852375395,0.00027159634104363114,0.0,0.0013059461108857304,0.8438332045381615,5.464535988346221e-07,4.866737985233721e-07,-6.65740347826879e-07,6.763122852252479e-11,1.0262646520214828e-09,1.2510252733551645e-09,0.1,0.5,185.00635,147.989071,234.60605299999997,2645.75131,2828.42712,124.861947,839.2613439999999,4.336808689942018e-19,9.727027679564042e-12,4.4220097780423894e-11,0.0,9.510100060000001e-20,2.78981299e-12,1.56617009e-11,2653.977410933317,244.874425
52,0.0001,0.0,0.0,0.1,0.0,435.6033951121249,8000000.0,7000000.0,1.289e-05,4.131e-06,0.758,1.685e-05,1.035e-07,0.00253396943,-0.00445811701,0.000530902471,0.210621817,-0.9775676190000001,0.9775676190000001,0.210621817,0.0586472845,-0.9982787670000001,0.9982787670000001,0.0586472845,0.0,0.7134829748811277,0.009580738123197414,0.0,0.005206819599712167,0.00037233184545619886,1.3421665945677117e-08,6.946883025689117e-08,5.907240658390678e-08,-1.7269264727439114e-06,-8.678039551989705e-06,-7.25501972949615e-06,0.1,0.5,435.6034,121.293021,444.832272,2645.75131,2828.42712,124.861947,553.931213,7.853391476049783e-19,2.450427313661188e-12,1.7833442447050133e-10,0.0,2.95163212e-19,8.616550049999999e-12,5.07157505e-11,1751.684252290756,244.874425
53,0.0001,0.0,0.0,0.1,0.0,196.09972518863984,8000000.0,7000000.0,0.00030710000000000004,0.0002568,0.0285,0.0004016,6.19e-06,0.00941693094,-0.0134493117,0.00310182152,0.536724524,-0.84375754,0.84375754,0.536724524,0.296879475,-0.9549149579999999,0.9549149579999999,0.296879475,0.0,0.008297559164442697,0.0040244912383257435,0.0,0.00039148602925155617,0.00018148176104000407,-3.5778725874628267e-06,-2.5854080598905344e-05,-2.5553771374433482e-05,6.679639742894853e-05,0.0004918072376143097,0.0004891797817694123,0.1,0.5,196.09973,108.46902299999999,221.934094,2645.75131,2828.42712,124.861947,548.994202,6.592158734584706e-19,7.804027585704971e-13,5.703921759747527e-10,0.0,4.92227279e-19,8.900056e-12,5.00154195e-11,1736.0720669485913,244.874425
54,0.0001,0.0,0.0,0.1,0.0,627.6077155171486,8000000.0,7000000.0,9.151000000000001e-06,1.75e-05,0.542,1.197e-05,4.527e-07,0.000997172541,-0.0012965164,0.00020790306400000002,0.257236708,-0.9663484240000001,0.9663484240000001,0.257236708,0.17854967100000002,-0.9839308990000001,0.9839308990000001,0.17854967100000002,0.0,0.00023647185316534648,0.0008670413587911543,0.0,0.054545019265783486,0.0011674183597603061,-1.7794945439713567e-07,-8.132614874654307e-07,-8.7135356688053e-07,-1.0174510965272912e-09,1.5934804226360089e-09,5.351717501335301e-09,0.1,0.5,627.60772,435.62659800000006,639.026891,2645.75131,2828.42712,124.861947,1983.6280600000002,0.0,7.98079681039653e-12,5.486646782335604e-11,0.0,3.5948090500000004e-19,8.73415615e-12,5.01340075e-11,6272.782715688845,244.874425
55,0.0001,0.0,0.0,0.1,0.0,361.4900200715553,8000000.0,7000000.0,6.941e-05,0.004259000000000001,0.0211,9.077e-05,9.936e-05,0.00229876212,-0.0023821876000000002,0.000636026949,0.898393817,-0.43919079,0.43919079,0.898393817,0.8441644159999999,-0.536084357,0.536084357,0.8441644159999999,0.0,0.0005082576825962946,0.0017220617659208467,0.0,0.30871610772004576,0.3847958240053096,-4.154863626521037e-08,-8.5834231349419e-07,-1.2214971607487629e-06,-3.898789065247545e-10,8.55899637021883e-10,2.361610781133616e-09,0.1,0.5,361.49002,339.669537,441.24136799999997,2645.75131,2828.42712,124.861947,1854.17836,0.0,7.279294412849005e-12,6.118777611101897e-11,0.0,4.1589206799999997e-19,8.82968222e-12,5.0443946200000006e-11,5863.426788599098,244.874425
56,0.0001,0.0,0.0,0.1,0.0,155.11248997143903,8000000.0,7000000.0,0.00044,0.0001271,0.00585,0.0005754,2.998e-06,0.0112533225,-0.029964683199999998,0.011670483600000002,0.506384816,-0.8623076120000001,0.8623076120000001,0.506384816,0.112710596,-0.9936278590000001,0.9936278590000001,0.112710596,0.0,0.00013914868398052824,0.0030597977210089443,0.0,0.059676365555812926,0.011625395980894446,-8.901777794763347e-07,-5.189665930261081e-06,-4.916558911941905e-06,-2.889732283021233e-08,-1.7428695573261822e-08,4.8485536815927164e-08,0.1,0.5,155.11248999999995,34.524773700000004,178.734467,2645.75131,2828.42712,124.861947,177.912875,0.0,7.72831735538267e-12,5.5902778294297856e-11,0.0,2.76429591e-19,8.63461856e-12,5.0035158299999996e-11,562.6099125366497,244.874425
57,0.0001,0.0,0.0,0.1,0.0,489.89666042202657,8000000.0,7000000.0,8.024e-06,2.453e-06,1.14,1.049e-05,6.179e-08,0.00204517297,-0.00364703591,0.000406989292,0.185896769,-0.982569281,0.982569281,0.185896769,0.047727837300000006,-0.9988603770000001,0.9988603770000001,0.047727837300000006,0.0,0.002106619571438037,0.07344903694354736,0.0,0.01280939239070244,0.02128812124366997,-3.0134261058993147e-10,-2.9368695126009417e-08,-4.178542335849829e-08,-2.156787140191684e-08,-1.6667106460992156e-08,3.524981754814062e-08,0.1,0.5,489.89665999999994,125.77791599999999,498.019195,2645.75131,2828.42712,124.861947,571.822178,0.0,7.755472152638098e-12,5.588745658310348e-11,0.0,4.8544475e-19,8.63514319e-12,5.0194138399999995e-11,1808.2605478799123,244.874425
58,0.0001,0.0,0.0,0.1,0.0,142.5341822835375,8000000.0,7000000.0,0.0004626,0.0001115,0.47200000000000003,0.000605,2.578e-06,0.12225238699999999,0.008877615470000001,0.00681970037,0.52050975,-0.853855725,0.853855725,0.52050975,0.0312894279,-0.999510366,0.999510366,0.0312894279,0.0,0.0180572172973216,0.15313583567950986,0.0,0.0066805388261219935,0.16521833710148154,-6.923630235702513e-07,-4.583480233854972e-07,1.0281623981648366e-06,5.024341938245407e-07,4.0208736637801874e-08,-1.2025275404201322e-06,0.1,0.5,142.53418,8.5681641,166.84831699999995,2645.75131,2828.42712,44.85445470000001,124.859866,6.133173666733497e-19,9.192117335392887e-12,4.6424730002865887e-11,0.0,3.4079311499999995e-19,8.46029399e-12,5.04405394e-11,141.84224434094338,244.87034300000002
59,0.0001,0.0,0.0,0.1,0.0,223.96056568548164,8000000.0,7000000.0,0.00016680000000000002,7.72e-05,0.0653,0.00021810000000000002,1.874e-06,0.00795651683,-0.0129993249,0.0025812230899999998,0.420884169,-0.90711439,0.90711439,0.420884169,0.17191661800000002,-0.985111505,0.985111505,0.17191661800000002,0.0,0.00015299692387519206,0.0012744779284022626,0.0,0.004106848743438797,0.29855648296797976,-5.156217893149955e-06,-3.5699650372312983e-06,6.317894114812719e-06,1.6719714417783594e-08,-2.4067686110194767e-09,-3.841082199547261e-08,0.1,0.5,223.96057000000002,91.4801426,243.217544,2645.75131,2828.42712,124.861947,444.28859500000004,4.336808689942018e-19,9.056860594934843e-12,4.745055234480293e-11,0.0,1.58175484e-19,8.47791441e-12,5.06908842e-11,1404.9639330908433,244.874425
